51332186545,cdd,232,30
51332194848,cab,211,41
51332209459,geg,283,360
51332209735,fca,166,76
51332227672,fee,245,245
51332250293,eea,208,245
51332268390,bce,263,247
51332284208,cge,52,365
51332300841,ddf,63,31
51332316783,cde,124,8
51332348893,feg,222,228
51332349856,eaa,291,36
51332355099,adb,162,137
51332368489,cff,66,206
51332376157,gfd,216,73
51332380420,aae,170,190
51332384107,gcb,38,24
51332404411,cae,2,438
51332434783,egb,249,232
51332435004,fff,218,102
51332440343,ebc,10,147
51332441124,bbd,144,191
51332446782,egg,217,186
51332447959,gcg,69,96
51332460054,efc,252,137
51332465053,acg,30,225
51332479468,daf,16,5
51332520469,dgc,133,161
51332537337,dca,211,164
51332546626,ebd,67,53
51332556281,abb,140,227
51332561742,eee,198,163
51332564303,fcc,128,16
51332607546,ede,85,163
51332660345,agb,121,13
51332679782,adg,246,129
51332690431,ddg,124,218
51332702986,abg,87,237
51332704061,eeg,238,267
51332705492,gef,158,291
51332708384,cca,132,110
51332727084,ada,234,145
51332730817,abe,265,25
51332745096,aff,173,119
51332751115,fgc,194,149
51332756946,cbe,297,35
51332781611,aca,231,29
51332782268,bge,210,32
51332787098,bcf,79,111
51332787521,ddf,237,29
51332789479,gab,177,169
51332819405,caa,71,177
51332832478,abe,40,21
51332870293,fea,20,191
51332878055,acc,269,21
51332936998,cdc,219,212
51332946202,ecc,121,316
51332969798,cgg,10,55
51332974717,fbd,297,24
51332997138,edg,142,87
51333018606,dfg,144,53
51333028235,cfg,59,147
51333043971,bgc,266,252
51333044358,abd,202,124
51333052080,gea,175,112
51333053690,cbd,271,93
51333079622,cec,273,194
51333128954,fff,282,96
51333139961,agf,112,217
51333148498,efe,156,241
51333156732,ded,123,45
51333160621,efc,281,147
51333171909,afb,289,248
51333190873,afe,48,187
51333217999,dge,247,132
51333236338,aee,192,19
51333238260,ded,293,40
51333243692,aca,214,26
51333278497,faa,56,154
51333291508,bce,146,219
51333297848,dbc,179,11
51333302649,fab,281,180
51333309586,gaf,240,157
51333348232,bgc,158,254
51333351186,cbe,77,33
51333380264,afd,1,91
51333403044,bfa,277,152
51333428363,edb,247,252
51333430580,bbd,173,177
51333455425,ecd,116,179
51333462352,dec,156,160
51333477316,aga,110,12
51333512209,gag,191,166
51333512791,cee,156,200
51333524421,fgf,33,161
51333557418,bfe,269,51
51333560832,fef,153,174
51333583442,cba,206,5
51333610594,gdc,56,48
51333613871,gfg,104,276
51333637139,agg,63,24
51333644778,adc,125,257
51333652131,dfa,168,227
51333671544,aef,145,52
51333744727,fcd,32,186
51333746303,fed,159,217
51333747397,cdf,96,110
51333760322,gdg,145,199
51333764704,add,195,81
51333766124,efa,30,85
51333800369,dbg,216,213
51333802773,fdd,233,138
51333828146,bec,77,44
51333859388,dfd,258,24
51333876612,bbb,296,7
51333880943,ecd,212,170
51333910402,efe,223,202
51333923800,ade,144,85
51333942421,gaa,262,5
51333949441,ccd,118,127
51333963528,bda,32,268
51333982916,bbd,65,166
51333994043,bgd,74,31
51334001643,gfb,233,134
51334036543,fgg,138,56
51334050772,dgc,288,141
51334053544,ffd,82,77
51334086314,aga,133,9
51334089390,dga,277,82
51334202899,deb,43,204
51334203243,bcg,144,80
51334203418,cgc,248,23
51334213830,aaa,32,162
51334221415,eba,138,95
51334238910,feb,110,244
51334242271,fba,112,224
51334243621,cga,82,182
51334265248,cdg,18,111
51334280926,bfb,282,183
51334286111,bab,232,24
51334323764,efd,147,69
51334335035,agf,254,247
51334347948,fac,104,5
51334362514,ebe,42,237
51334364816,bfb,197,177
51334371963,ebe,16,260
51334423640,ccg,127,320
51334443011,eaf,87,249
51334446083,dfb,151,5
51334451689,gfc,152,135
51334452932,bfb,118,210
51334454252,gfd,106,77
51334494068,bgg,184,41
51334545925,fbb,272,334
51334554053,bda,19,235
51334557471,ddd,247,361
51334564516,gfd,91,64
51334571641,gbd,134,59
51334588394,eag,145,16
51334618339,fad,285,75
51334635497,cdc,277,173
51334663838,egc,47,286
51334665233,fdd,276,132
51334674263,eeb,240,51
51334676248,dgf,68,331
51334679352,egb,62,248
51334706625,eac,181,179
51334707207,bca,244,27
51334778233,bed,21,279
51334785361,caa,159,157
51334821923,cee,28,190
51334827734,bea,203,57
51334904215,fbg,149,172
51334932265,dcb,144,231
51334938346,cdd,34,31
51334939079,ffc,11,79
51334940107,gag,56,172
51334949830,bfd,35,84
51334951981,agf,184,261
51334960693,gee,36,194
51334963520,bdd,285,57
51334963694,edf,205,46
51334988686,edc,126,285
51334996894,daf,52,5
51334997326,cdd,223,26
51335019987,aad,34,181
51335032039,gge,132,16
51335034877,gba,234,337
51335035948,fce,289,163
51335057231,fge,19,109
51335060796,dff,21,111
51335076688,dee,141,274
51335078937,abc,78,455
51335096975,acd,184,173
51335116815,dee,56,243
51335117375,eca,95,25
51335157599,dfc,222,82
51335178982,efb,294,203
51335184365,aac,75,55
51335207629,gdb,271,427
51335215448,dde,296,26
51335217421,dbd,2,211
51335217903,aag,107,97
51335219938,afd,144,88
51335221153,egf,90,10
51335248882,ggb,68,89
51335263932,fda,112,204
51335264595,dgg,144,24
51335271509,aba,262,31
51335316190,bfd,190,74
51335322708,dbb,72,139
51335336755,gbf,161,235
51335378532,dfb,104,5
51335387553,afc,295,125
51335388750,abf,56,89
51335399322,dbf,237,201
51335407954,bgf,31,171
51335419742,gac,250,47
51335432059,caa,273,178
51335459337,afc,223,121
51335484614,daa,167,105
51335508661,fbg,88,166
51335522707,bde,289,189
51335530445,gbg,292,123
51335557269,aab,162,198
51335585568,fdd,259,122
51335597899,bdc,55,22
51335598172,bgb,204,154
51335600901,cbg,90,22
51335613114,dda,247,92
51335616180,adc,83,287
51335633566,fba,252,259
51335645279,eac,270,146
51335671002,fcg,125,88
51335721441,dac,116,140
51335725458,bae,204,90
51335740486,egd,180,147
51335742516,beg,125,105
51335746303,cff,125,189
51335768430,dea,27,116
51335784109,cbb,18,12
51335785007,eea,254,269
51335799427,bba,160,133
51335811723,bgd,188,33
51335818778,dfe,118,227
51335827475,gdg,151,163
51335858200,faf,164,167
51335889997,bad,290,68
51335897135,bab,271,19
51335932338,edd,142,180
51335937938,deg,87,116
51335986406,geb,291,105
51335993393,feg,255,248
51336028055,cfc,270,225
51336032204,ada,153,121
51336038965,efg,257,34
51336043466,gff,139,126
51336085122,bac,265,67
51336085919,gfe,264,184
51336090171,ggg,4,51
51336105994,eae,284,141
51336112467,gec,29,28
51336122961,gca,105,199
51336136489,agd,75,54
51336172972,aaf,24,173
51336195544,ceg,97,189
51336196175,bcb,89,83
51336200786,ged,297,58
51336202792,dcg,286,12
51336223409,abb,156,220
51336261180,ecg,279,278
51336279254,aac,8,64
51336282847,gbb,164,383
51336283596,gdf,235,144
51336283775,dcf,157,384
51336292608,edd,158,160
51336295700,fac,5,5
51336317083,faa,276,180
51336357997,edc,294,239
51336363368,fce,73,159
51336363569,aeb,78,116
51336381640,cae,100,473
51336398520,cgc,61,18
51336420167,cff,7,164
51336428188,eed,119,469
51336453093,eab,37,91
51336502174,cab,258,38
51336521535,bff,122,120
51336536250,aee,49,18
51336558400,ddd,76,404
51336564148,fcd,31,150
51336579432,fgd,214,73
51336598325,afg,121,24
51336606442,fec,296,123
51336615237,adg,298,109
51336622797,aef,245,55
51336628794,fbf,218,103
51336630693,eca,298,22
51336632192,ggf,245,133
51336641573,ege,212,463
51336653565,dcc,43,94
51336655988,dgb,124,266
51336674982,cbc,285,348
51336690005,bbf,258,44
51336720538,dgc,172,138
51336731426,egf,254,8
51336732155,dfg,172,53
51336739382,gae,126,9
51336755780,abe,254,24
51336790013,fde,245,372
51336807972,fag,189,192
51336819105,aff,13,119
51336861197,agc,233,110
51336865853,fff,81,99
51336885876,agg,2,23
51336906687,dce,10,323
51336913683,bfd,95,59
51336951897,faf,51,138
51336968116,bde,20,164
51336969002,aea,189,149
51336972028,gda,243,111
51336983951,ccb,283,244
51336999845,fbf,11,90
51337007790,aed,291,202
51337014992,gcf,268,180
51337029753,aaa,172,155
51337044331,fdg,145,50
51337048973,efc,289,154
51337058876,cfa,96,324
51337059531,bbe,239,122
51337070877,ccd,62,106
51337107514,cfb,151,205
51337120175,gae,171,9
51337137032,abd,148,110
51337137235,bdb,45,316
51337137262,fgc,168,163
51337138792,edf,156,37
51337148184,dfg,258,57
51337162361,acf,88,371
51337167580,afe,152,157
51337167735,gdc,260,43
51337171694,bfg,4,24
51337184630,bda,181,274
51337214712,gce,11,345
51337216664,bcc,271,158
51337217599,fcg,122,77
51337221279,bad,108,78
51337231655,eec,150,282
51337243590,cbb,294,11
51337254012,bab,227,19
51337263197,ade,160,98
51337264059,cef,269,134
51337267035,adf,108,61
51337284009,efg,186,34
51337294541,ece,224,187
51337296542,afa,204,49
51337297476,ddg,276,202
51337297815,fad,281,80
51337308698,dgc,103,150
51337309038,abc,25,441
51337312856,abf,62,101
51337315090,def,237,102
51337350932,ega,268,218
51337355741,aeg,77,82
51337379294,aad,235,195
51337459627,egf,149,6
51337465327,aeb,60,138
51337470651,dab,72,183
51337505818,fdf,133,252
51337525941,ggc,36,199
51337530101,gdd,213,113
51337532168,bec,202,49
51337544894,cad,214,152
51337548326,bdg,57,326
51337558585,bcb,18,74
51337577977,ebg,252,218
51337584120,eaf,271,256
51337612106,cde,251,8
51337640554,bdf,274,68
51337654003,ddc,32,93
51337667324,egb,193,210
51337676360,dad,72,32
51337733208,dca,12,186
51337745644,fda,69,195
51337767733,edb,28,279
51337771766,cad,294,138
51337817046,ead,232,149
51337822638,adg,103,120
51337827635,fcg,24,82
51337828235,acg,223,247
51337849280,dgd,159,45
51337854117,gcg,255,112
51337857625,fga,161,131
51337860130,gfd,297,69
51337874039,gde,220,148
51337893246,bbg,183,185
51337893877,bed,220,245
51337894500,bda,16,287
51337903529,ffg,48,99
51337928652,bea,286,59
51337935598,bag,226,246
51337943825,dbf,66,207
51337965023,gdb,167,362
51337969592,fef,150,200
51337987980,cbf,144,191
51337989624,dgf,28,344
51338006469,cfe,24,44
51338032991,ecd,24,144
51338050181,baa,159,198
51338059658,dfc,140,85
51338085600,cfd,3,123
51338088973,gef,143,285
51338139052,bcc,135,127
51338157455,bad,64,78
51338173818,fed,93,221
51338174627,fae,117,83
51338184098,dcc,74,111
51338188691,aag,296,96
51338203775,gdc,205,51
51338208076,dfb,168,5
51338222753,cbf,15,202
51338227398,age,175,132
51338230252,eee,278,167
51338239391,ebg,8,202
51338268155,ddd,22,448
51338312507,cdb,12,125
51338351896,eff,161,83
51338377806,fee,241,218
51338404934,bed,60,225
51338416678,ecf,207,20
51338443797,fab,283,212
51338451535,cdc,134,204
51338472991,deg,15,102
51338495107,ffa,74,35
51338514447,fba,18,279
51338517631,daf,204,5
51338559017,dcd,249,76
51338580969,ebc,255,139
51338584451,dfa,237,256
51338591471,dac,147,117
51338615372,gfa,217,286
51338617637,def,276,87
51338623366,dfd,84,23
51338641506,ffb,260,223
51338662964,cae,112,444
51338686534,gac,211,41
51338688844,fgd,8,79
51338704501,cbc,97,414
51338710468,cff,48,144
51338727845,eba,134,80
51338767876,ced,5,286
51338772495,cac,293,64
51338786930,bcd,18,92
51338798781,dcb,145,235
51338816958,adb,92,158
51338854190,ccc,42,72
51338865546,dag,126,52
51338875259,dba,12,19
51338887442,bcg,206,82
51338893062,aee,267,14
51338911643,cgd,270,72
51338913272,fcd,140,169
51338931432,acb,199,67
51338944372,gcc,174,417
51338949036,ccf,127,209
51338950416,adf,53,70
51338960839,afa,255,57
51338972999,fed,44,234
51338981481,gaa,117,5
51338999860,cag,154,141
51339001532,eaa,283,36
51339035839,bac,57,57
51339053848,ebb,97,175
51339061321,bfd,249,57
51339078339,eab,185,100
51339078871,bbc,41,322
51339100313,bfc,172,217
51339128958,dag,101,49
51339159200,dee,139,272
51339162864,gcb,205,27
51339180237,cdd,145,23
51339264249,bbe,180,107
51339265558,fgc,187,187
51339276112,eef,106,129
51339290219,fgb,146,77
51339298405,fda,68,191
51339320139,ggd,71,178
51339342270,dae,172,351
51339347045,bgc,207,238
51339368096,beb,58,68
51339372039,aca,277,21
51339381415,ecb,129,205
51339383067,fbc,237,181
51339395620,ffe,204,56
51339424352,bcd,198,97
51339440915,gad,54,122
51339456934,bgb,116,143
51339471843,bdc,1,24
51339500433,deb,189,183
51339507573,efa,220,93
51339511689,efe,220,218
51339523086,ebf,152,126
51339525078,bbd,286,192
51339549510,bda,178,338
51339607770,bbg,95,177
51339612714,cce,152,173
51339639373,cgb,89,221
51339643579,agf,23,224
51339652253,dab,48,204
51339676802,ebe,99,252
51339692208,aec,129,78
51339701158,caf,277,97
51339702554,fgf,194,159
51339738294,ceb,228,41
51339738401,ddg,167,218
51339743710,baf,134,227
51339765250,dbg,79,230
51339807709,gef,112,259
51339828741,dbe,3,9
51339861296,eda,99,191
51339865718,bbg,280,155
51339867104,dgc,214,130
51339877840,gfc,190,145
51339880498,cea,165,64
51339912362,gef,247,227
51339914070,bgd,271,28
51339917735,eag,72,14
51339942052,fde,233,405
51339950724,ebd,251,62
51339968044,abb,41,259
51339977707,eae,259,149
51340000525,gbe,17,123
51340004096,fac,84,5
51340015491,bac,57,53
51340031647,gdf,123,115
51340048195,fbe,265,190
51340068657,ddb,83,260
51340077073,abf,228,116
51340078018,dba,65,17
51340082100,afe,236,161
51340208519,dfa,75,207
51340222546,geb,256,119
51340231698,dac,165,122
51340257198,fba,87,318
51340259035,aed,128,177
51340266333,bgf,279,181
51340268309,bfa,112,150
51340272745,bbc,133,315
51340299354,fcc,101,17
51340329901,ace,286,62
51340344808,ded,93,32
51340354969,gfb,225,116
51340365690,dde,149,21
51340376299,abg,219,253
51340401439,gef,289,258
51340406238,afa,265,67
51340428009,aab,297,205
51340433877,bga,41,179
51340438247,fcb,150,46
51340453065,egb,63,233
51340477424,acb,59,73
51340483185,ddf,227,29
51340491364,ecb,246,190
51340494846,caa,31,144
51340505721,bdg,206,293
51340522685,eef,173,117
51340545275,cbe,281,36
51340562478,gea,244,118
51340562760,edg,251,102
51340566969,dbb,92,159
51340569293,bfa,266,150
51340578544,cgg,43,62
51340605125,fda,62,225
51340613844,bef,93,260
51340637239,aae,161,169
51340643994,cbf,103,187
51340659463,fdb,17,65
51340682960,bcf,226,101
51340708544,bbb,71,6
51340753337,dca,149,150
51340774051,geg,136,381
51340776619,fde,230,400
51340779856,bbb,234,6
51340802945,ede,220,136
51340809494,cfg,247,130
51340814510,fcg,259,90
51340822169,bfd,116,63
51340875863,gag,26,170
51340878563,gbc,223,270
51340896945,fca,285,69
51340910697,gfg,177,259
51340927968,bga,240,175
51340930356,fdc,182,178
51340938506,efa,249,86
51340938569,fdf,297,267
51340941519,ggc,83,165
51340954526,eef,205,111
51340954866,eae,238,160
51340971226,fef,37,172
51341012107,agb,270,15
51341016726,dgf,154,333
51341040299,egg,215,186
51341050248,cge,266,350
51341064983,gfa,111,337
51341072519,dad,167,25
51341131663,bca,293,31
51341144236,dbc,134,11
51341145170,bfb,107,184
51341155590,dec,148,132
51341180158,bdb,68,350
51341185455,afc,200,121
51341198101,baf,128,242
51341199684,cbd,223,80
51341216103,caa,233,138
51341263305,cee,230,188
51341263668,ega,166,198
51341295541,gcd,267,92
51341297278,cda,147,151
51341300571,bcg,2,85
51341303030,aba,182,31
51341324729,cgf,33,48
51341336227,ece,283,158
51341352093,cec,68,157
51341366900,dga,237,65
51341390862,gga,29,148
51341400382,gab,79,180
51341453781,ege,105,416
51341489570,ddb,243,306
51341501765,fea,289,191
51341506152,cca,161,113
51341563697,agf,94,253
51341580317,bee,118,177
51341591609,eeg,48,299
51341605919,cbg,207,23
51341609516,egc,163,303
51341615741,dda,275,80
51341670531,eca,291,21
51341677981,acc,247,19
51341721657,bbc,160,362
51341724961,abe,120,20
51341758237,cdg,178,98
51341792161,dfe,175,190
51341795197,ebb,171,141
51341799659,aac,247,72
51341801584,aeb,102,124
51341801594,afg,13,21
51341804081,gaf,10,150
51341823570,dec,7,149
51341831106,bca,270,25
51341841632,faf,156,149
51341846758,ccb,3,280
51341871642,cdd,82,27
51341907444,ffb,269,191
51341927211,ged,47,46
51341928878,fcf,257,195
51341929149,aef,255,46
51341959267,caa,69,120
51341959557,fbd,136,23
51341965654,bge,192,27
51341968692,ebc,241,116
51341970448,ecc,116,293
51341976423,cfa,215,272
51342048301,cec,149,153
51342053542,edd,23,134
51342107319,ccc,112,60
51342145038,eeb,295,60
51342148108,dge,26,112
51342165902,fff,45,96
51342167862,eab,10,86
51342173281,bbc,29,351
51342184952,cag,278,138
51342207028,daa,136,98
51342220480,bfc,298,234
51342228614,aab,226,213
51342263907,afd,83,84
51342265519,agg,232,21
51342267064,bcg,266,70
51342273383,egf,41,6
51342291402,fda,20,184
51342323742,bag,40,199
51342326742,gfe,144,198
51342330785,dag,203,45
51342352359,cca,108,108
51342380741,gde,47,162
51342393858,cga,95,171
51342394628,gda,79,96
51342398336,beg,212,113
51342429751,aeb,65,99
51342433365,bbf,149,42
51342436564,gfc,133,136
51342466312,bec,204,46
51342469400,fdb,3,62
51342473241,cfd,102,134
51342488388,eac,215,135
51342500299,cgg,171,71
51342507525,eag,52,14
51342582394,cdc,35,238
51342601762,cfd,189,128
51342622283,afa,157,77
51342645551,gcg,146,92
51342659084,fba,26,311
51342693652,ebg,105,230
51342702000,cdb,139,130
51342715342,ecg,298,308
51342717688,cfc,125,222
51342730148,gbd,14,58
51342735596,dgd,72,51
51342741018,eda,188,189
51342761326,beg,208,120
51342811153,fbb,227,387
51342813812,cce,156,176
51342842117,fbb,258,336
51342849727,bae,174,90
51342868101,agd,67,46
51342876873,bbd,98,184
51342897994,cgb,245,221
51342898611,ece,122,145
51342902360,aef,85,54
51342906197,gbb,264,348
51342915314,bgc,291,190
51342916784,eed,69,384
51342917261,ffd,137,77
51342923605,ccf,29,236
51342931667,ceb,231,41
51342958790,efa,276,80
51343005645,efg,76,34
51343022033,ecf,43,19
51343029529,gdb,111,383
51343045858,cgf,175,46
51343054957,bce,112,260
51343062885,fad,16,92
51343067670,gee,132,211
51343073615,dcd,161,71
51343090946,ebb,282,124
51343132968,gfd,91,66
51343139768,cdg,15,114
51343165429,afb,43,245
51343171600,dce,211,316
51343197303,dcd,81,81
51343203284,cdf,77,123
51343214432,eac,261,133
51343238437,gbc,244,240
51343264335,efb,31,180
51343284932,abe,109,18
51343300804,gba,111,316
51343354282,bge,66,29
51343369179,gdb,139,383
51343369302,eaf,203,266
51343370777,ceg,33,183
51343411705,gca,74,171
51343423547,bfe,81,42
51343428748,edc,196,265
51343436496,fdd,39,108
51343481761,caf,204,106
51343509838,cfe,102,37
51343536118,add,289,84
51343549356,eaa,10,32
51343568371,dcf,268,364
51343569491,dgb,107,276
51343578173,cba,155,5
51343578854,bgg,174,40
51343584180,beb,236,57
51343591686,dff,212,125
51343615558,bcd,127,85
51343641066,fae,91,91
51343651448,fda,31,160
51343653580,dge,185,100
51343665575,bdf,23,63
51343673264,gdc,274,43
51343673589,geg,101,407
51343685261,ecb,21,209
51343694867,aaf,183,143
51343697270,bfd,73,60
51343708315,dcd,123,89
51343712255,bde,86,159
51343712284,fag,4,186
51343737155,eaa,209,25
51343740730,fea,75,225
51343746331,aba,66,26
51343772114,gfg,258,225
51343780290,eea,207,271
51343781995,fgg,119,45
51343789482,ade,118,113
51343805211,gge,189,16
51343822163,adg,137,109
51343825827,fcb,259,44
51343841242,acd,144,192
51343849124,fge,140,113
51343860397,bbg,58,137
51343881060,gff,285,103
51343882879,acg,18,286
51343923926,bbd,14,176
51343939735,ccg,27,256
51343946331,eec,128,256
51343951371,bcc,21,105
51343957018,ccd,175,91
51343972179,agf,39,275
51343972778,cac,98,64
51344005697,agd,238,52
51344008253,acg,50,243
51344008395,feg,170,198
51344024940,fdg,201,50
51344033525,gfd,176,55
51344059708,dea,139,105
51344061252,gge,142,18
51344076151,aga,16,9
51344085211,feb,157,217
51344095111,fef,77,161
51344100143,ddd,206,483
51344106300,cad,8,117
51344156216,gcf,92,149
51344203620,fgf,217,144
51344207559,fgd,129,76
51344222618,cdb,24,139
51344227261,bdb,53,385
51344267648,edb,298,273
51344276186,cgc,68,14
51344284293,fgb,48,81
51344304799,ggb,162,71
51344305646,eeb,100,59
51344305684,dad,13,29
51344306301,bdc,25,25
51344314347,efd,131,77
51344323665,dfd,237,23
51344344314,dba,230,13
51344350277,gea,14,128
51344381500,fee,55,180
51344417312,cbf,118,157
51344456441,afe,281,148
51344459636,ggf,213,156
51344476247,baa,276,201
51344482050,ffc,256,81
51344502485,bdd,144,54
51344505387,gbd,188,68
51344524868,adc,253,284
51344529412,eff,241,92
51344584278,gbd,256,59
51344585856,gcc,8,396
51344587785,fed,49,222
51344597977,abf,250,128
51344624442,gad,194,106
51344633178,ced,20,257
51344654576,gba,189,303
51344662004,ggd,114,160
51344687327,gec,293,32
51344695784,cbe,251,34
51344701588,dce,297,287
51344722899,dfb,43,5
51344742479,aec,171,80
51344747074,cbc,39,488
51344776368,gae,132,10
51344790093,dgc,242,143
51344792028,gdg,72,145
51344797407,daa,14,101
51344804164,deb,77,175
51344813578,dcg,15,10
51344819967,bea,86,63
51344837390,ada,192,134
51344841932,gcd,81,80
51344851844,dbb,234,154
51344858473,gfb,89,100
51344864510,afc,193,119
51344870909,fgb,298,76
51344938283,faa,228,208
51344961479,dbd,54,189
51344967722,acg,18,216
51344970279,eee,116,190
51344976691,aaa,113,155
51344990185,cag,17,136
51345001336,bbd,202,151
51345015461,geb,279,111
51345028005,eac,43,106
51345030534,abc,92,427
51345045940,aef,37,58
51345054811,bgb,179,160
51345058783,eed,155,445
51345060648,bbd,169,179
51345071794,dfa,261,225
51345075187,edc,223,230
51345079929,dfa,93,234
51345082249,bff,125,109
51345090899,ddg,130,189
51345094246,dbc,205,9
51345106307,bcb,157,82
51345107183,fec,25,123
51345116977,ded,181,27
51345120769,eac,95,100
51345135421,dba,257,11
51345138873,bba,273,110
51345142188,bef,42,231
51345163834,ecb,40,183
51345177830,gbf,211,274
51345198743,fbg,156,141
51345200976,bcd,153,100
51345203149,aff,152,96
51345213208,adb,58,142
51345213363,cdg,159,116
51345225395,eea,203,230
51345231133,fbd,258,20
51345260400,dgg,296,28
51345266377,dfg,184,65
51345311167,ddf,97,24
51345320333,fcf,207,185
51345328377,ebc,125,117
51345333184,gbg,193,105
51345347989,ebe,278,221
51345355800,ccc,162,69
51345359631,fbf,211,103
51345414630,ggg,276,40
51345417428,ffg,153,116
51345442969,bfe,216,37
51345475518,agg,103,21
51345502489,egd,236,166
51345506339,deg,41,110
51345573143,cce,144,205
51345608763,bde,15,157
51345610760,fef,92,146
51345618234,bfg,17,24
51345648493,fce,194,178
51345648544,ace,40,65
51345668298,cgc,166,13
51345701471,adc,38,255
51345711672,gaf,12,144
51345723392,gdf,243,132
51345730043,cac,188,55
51345730482,cff,155,115
51345733907,gda,33,85
51345745229,agb,193,15
51345752771,cbf,147,174
51345772235,gbe,90,105
51345783241,dga,230,64
51345797473,bgg,42,32
51345823540,egg,80,152
51345840692,cbf,135,182
51345846094,gee,289,198
51345890536,dab,205,232
51345911991,eff,68,80
51345952543,cfb,71,166
51345952950,gga,272,140
51345956916,dgc,10,114
51345990609,aee,62,14
51346049166,age,133,133
51346120885,gbg,200,106
51346154943,bff,15,92
51346211830,cfb,7,179
51346217898,cgc,162,14
51346224699,acb,16,73
51346228231,cef,18,131
51346229357,gdd,139,118
51346234243,ebe,291,183
51346239227,edf,278,40
51346240141,cab,43,42
51346244359,ccf,217,207
51346249808,fac,125,5
51346281650,ccb,191,291
51346314715,eae,238,137
51346316905,gbe,214,109
51346353046,acb,243,68
51346353564,efe,292,228
51346363521,bab,233,21
51346368490,dgd,42,57
51346376336,gde,153,132
51346404830,aeg,241,71
51346419066,efa,274,69
51346430975,ceb,221,34
51346438161,dbe,239,10
51346447273,aca,211,19
51346453365,ace,275,76
51346456821,bcd,30,86
51346488502,dag,291,53
51346496990,bed,84,267
51346507382,ffd,10,65
51346516698,aea,145,125
51346530108,efc,86,175
51346588974,gce,157,389
51346590882,caa,116,116
51346599587,dbb,178,158
51346603248,ecd,176,122
51346610414,acc,94,17
51346621379,cgf,66,38
51346627915,egc,214,324
51346700221,abg,73,209
51346714628,dda,257,92
51346736684,agc,52,117
51346809795,gcg,106,106
51346831470,eca,227,21
51346855727,ccg,146,256
51346866920,dac,212,130
51346876133,dee,229,277
51346878576,acd,203,207
51346915466,cbb,85,10
51346922848,bgg,249,28
51346932075,cec,113,128
51346936651,acf,97,333
51346942583,daf,218,5
51346949479,bdg,127,243
51346956011,aad,295,224
51346972982,ddc,148,76
51346976894,fde,87,459
51346992418,ede,102,133
51347059932,bfc,280,276
51347062164,def,68,76
51347079825,gga,8,121
51347099475,fdg,209,56
51347129657,abd,174,90
51347134794,dbg,253,225
51347161070,dca,234,130
51347173454,add,258,70
51347174373,gba,142,309
51347209845,aff,207,98
51347214438,eac,53,112
51347216233,afe,219,139
51347220030,ffd,138,66
51347240290,cge,104,325
51347240387,fcd,275,182
51347267899,bbc,261,294
51347269931,efg,238,30
51347284798,cde,50,8
51347289012,cca,81,114
51347340301,gbg,144,104
51347342774,cab,194,47
51347374214,gfe,2,158
51347388418,ebd,111,70
51347389337,dee,143,268
51347399369,eba,268,82
51347419796,aca,232,16
51347451208,bce,163,213
51347452248,aac,126,80
51347455287,cgb,144,221
51347457592,aaa,240,164
51347459821,ddg,143,171
51347464863,gaa,293,5
51347485912,ead,98,146
51347503380,ggf,191,146
51347514868,ecg,251,363
51347534836,fgg,226,53
51347537647,eda,142,166
51347542792,fga,217,104
51347548064,fea,47,229
51347582454,fda,267,188
51347593402,gac,67,43
51347634472,fdf,285,267
51347636209,bad,227,76
51347641948,gef,147,224
51347657487,aag,159,93
51347669755,dbc,120,10
51347677605,add,207,72
51347680720,ffa,266,31
51347682196,cba,25,5
51347694024,eec,255,286
51347697708,fab,152,220
51347699630,ffg,149,119
51347702634,eea,123,266
51347729390,efe,14,241
51347777278,egc,88,317
51347801708,cae,144,483
51347807916,bfe,175,38
51347810291,cfg,54,148
51347826133,dbf,172,221
51347830553,dfc,38,78
51347833282,cea,83,67
51347836731,dec,272,160
51347841593,fgb,201,61
51347868739,cgd,280,61
51347920193,fbd,171,18
51347928627,cfd,195,143
51347954886,daf,288,5
51347985711,eec,288,303
51348002812,fdd,70,110
51348005745,cgd,93,48
51348010236,cgf,139,38
51348028038,cdd,218,28
51348029496,gba,111,309
51348031749,gad,221,91
51348046189,cfe,240,33
51348046225,bee,234,171
51348056445,cbd,138,73
51348072026,bfb,299,182
51348082449,eae,189,109
51348152494,dcc,158,94
51348153518,dcb,10,218
51348154225,dfe,231,226
51348204542,fce,197,167
51348206613,dbb,181,150
51348207874,fde,148,408
51348208111,eag,58,13
51348218018,agb,128,17
51348233731,fff,95,103
51348234093,ebf,291,124
51348236281,aeb,35,97
51348263021,bda,19,321
51348280370,fdf,116,267
51348292119,efa,249,75
51348296764,adf,208,72
51348315556,gcd,8,77
51348315652,gec,98,34
51348329521,acc,80,14
51348339105,fgd,26,75
51348343619,cbe,159,40
51348351622,ggc,126,168
51348354585,fgc,142,157
51348358588,dgg,18,24
51348383385,baa,228,213
51348384164,aeg,79,80
51348437797,gcf,82,126
51348479141,fcb,7,38
51348503255,gdc,17,43
51348525275,abe,105,14
51348542268,fbc,101,209
51348556068,dga,231,62
51348567602,gcb,258,25
51348577569,gag,7,163
51348584040,edg,204,95
51348602014,dbb,255,130
51348605534,fgb,294,55
51348608780,dca,294,126
51348612406,bcf,276,91
51348656353,dae,223,382
51348659942,fbe,102,222
51348661440,eff,31,90
51348668414,bab,37,17
51348675578,faf,297,162
51348689244,bdc,205,22
51348710370,abc,81,384
